광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율,연도
전북특별자치도,임실군,92151059.0,3.1,6440147.0,3.1,2019
전북특별자치도,장수군,92151059.0,3.1,2809331.0,1.4,2019
전북특별자치도,전주시,92151059.0,3.1,67845732.0,32.7,2019
전북특별자치도,정읍시,92151059.0,3.1,11600134.0,5.6,2019
전북특별자치도,진안군,92151059.0,3.1,4300240.0,2.1,2019
제주특별자치도,서귀포시,52895899.0,1.8,39598464.0,43.5,2019
제주특별자치도,제주시,52895899.0,1.8,51420257.0,56.5,2019
충청남도,계룡시,154606564.0,5.2,4756000.0,1.7,2019
충청남도,공주시,154606564.0,5.2,26713526.0,9.4,2019
충청남도,금산군,154606564.0,5.2,10072730.0,3.5,2019
충청남도,논산시,154606564.0,5.2,15101695.0,5.3,2019
충청남도,당진시,154606564.0,5.2,18560668.0,6.5,2019
충청남도,보령시,154606564.0,5.2,15764014.0,5.5,2019
충청남도,부여군,154606564.0,5.2,10653419.0,3.7,2019
충청남도,서산시,154606564.0,5.2,18163078.0,6.4,2019
충청남도,서천군,154606564.0,5.2,9153644.0,3.2,2019
충청남도,아산시,154606564.0,5.2,31481982.0,11.1,2019
충청남도,예산군,154606564.0,5.2,14081540.0,5.0,2019
충청남도,천안시,154606564.0,5.2,78526000.0,27.6,2019
충청남도,청양군,154606564.0,5.2,4618201.0,1.6,2019
충청남도,태안군,154606564.0,5.2,14734304.0,5.2,2019
충청남도,홍성군,154606564.0,5.2,11889272.0,4.2,2019
충청북도,괴산군,105067452.0,3.6,8942430.0,4.2,2019
충청북도,단양군,105067452.0,3.6,8439722.0,4.0,2019
충청북도,보은군,105067452.0,3.6,6281114.0,2.9,2019
충청북도,영동군,105067452.0,3.6,6595368.0,3.1,2019
충청북도,옥천군,105067452.0,3.6,10661175.0,5.0,2019
충청북도,음성군,105067452.0,3.6,15412828.0,7.2,2019
충청북도,제천시,105067452.0,3.6,13675704.0,6.4,2019
충청북도,증평군,105067452.0,3.6,5470927.0,2.6,2019
충청북도,진천군,105067452.0,3.6,11141627.0,5.2,2019
충청북도,청주시,105067452.0,3.6,103176266.0,48.4,2019
충청북도,충주시,105067452.0,3.6,23403538.0,11.0,2019
강원특별자치도,강릉시,131065291.0,5.3,31213630.0,13.4,2020
강원특별자치도,고성군,131065291.0,5.3,11006681.0,4.7,2020
강원특별자치도,동해시,131065291.0,5.3,10287991.0,4.4,2020
강원특별자치도,삼척시,131065291.0,5.3,10716335.0,4.6,2020
강원특별자치도,속초시,131065291.0,5.3,20936853.0,9.0,2020
강원특별자치도,양구군,131065291.0,5.3,2684574.0,1.1,2020
강원특별자치도,양양군,131065291.0,5.3,15226306.0,6.5,2020
강원특별자치도,영월군,131065291.0,5.3,6133085.0,2.6,2020
강원특별자치도,원주시,131065291.0,5.3,27360834.0,11.7,2020
강원특별자치도,인제군,131065291.0,5.3,8692159.0,3.7,2020
강원특별자치도,정선군,131065291.0,5.3,6518141.0,2.8,2020
강원특별자치도,철원군,131065291.0,5.3,5786882.0,2.5,2020
강원특별자치도,춘천시,131065291.0,5.3,26735810.0,11.4,2020
강원특별자치도,태백시,131065291.0,5.3,4821582.0,2.1,2020
강원특별자치도,평창군,131065291.0,5.3,13619837.0,5.8,2020
강원특별자치도,홍천군,131065291.0,5.3,15089722.0,6.5,2020
강원특별자치도,화천군,131065291.0,5.3,4221322.0,1.8,2020
강원특별자치도,횡성군,131065291.0,5.3,12737966.0,5.4,2020
경기도,가평군,548938292.0,22.2,24432415.0,1.6,2020
경기도,고양시,548938292.0,22.2,124158832.0,7.9,2020
경기도,과천시,548938292.0,22.2,15445101.0,1.0,2020
경기도,광명시,548938292.0,22.2,34454700.0,2.2,2020
경기도,광주시,548938292.0,22.2,45546252.0,2.9,2020
경기도,구리시,548938292.0,22.2,42660240.0,2.7,2020
경기도,군포시,548938292.0,22.2,23720333.0,1.5,2020
경기도,김포시,548938292.0,22.2,48238484.0,3.1,2020
경기도,남양주시,548938292.0,22.2,67591898.0,4.3,2020
경기도,동두천시,548938292.0,22.2,8644496.0,0.6,2020
경기도,부천시,548938292.0,22.2,65053107.0,4.2,2020
경기도,성남시,548938292.0,22.2,127897430.0,8.2,2020
경기도,수원시,548938292.0,22.2,148805146.0,9.5,2020
경기도,시흥시,548938292.0,22.2,50713464.0,3.2,2020
경기도,안산시,548938292.0,22.2,70214806.0,4.5,2020
경기도,안성시,548938292.0,22.2,32137217.0,2.1,2020
경기도,안양시,548938292.0,22.2,59769766.0,3.8,2020
경기도,양주시,548938292.0,22.2,29124666.0,1.9,2020
경기도,양평군,548938292.0,22.2,30417184.0,1.9,2020
경기도,여주시,548938292.0,22.2,24544804.0,1.6,2020
경기도,연천군,548938292.0,22.2,8224069.0,0.5,2020
경기도,오산시,548938292.0,22.2,23016822.0,1.5,2020
경기도,용인시,548938292.0,22.2,112626304.0,7.2,2020
경기도,의왕시,548938292.0,22.2,24271632.0,1.6,2020
경기도,의정부시,548938292.0,22.2,38214320.0,2.4,2020
경기도,이천시,548938292.0,22.2,34452344.0,2.2,2020
경기도,파주시,548938292.0,22.2,47838301.0,3.1,2020
경기도,평택시,548938292.0,22.2,39725732.0,2.5,2020
경기도,포천시,548938292.0,22.2,26489428.0,1.7,2020
경기도,하남시,548938292.0,22.2,51326664.0,3.3,2020
경기도,화성시,548938292.0,22.2,86102874.0,5.5,2020
경상남도,거제시,139194072.0,5.6,21653608.0,6.7,2020
경상남도,거창군,139194072.0,5.6,6083402.0,1.9,2020
경상남도,고성군,139194072.0,5.6,8730340.0,2.7,2020
경상남도,김해시,139194072.0,5.6,38236202.0,11.8,2020
경상남도,남해군,139194072.0,5.6,7842758.0,2.4,2020
경상남도,밀양시,139194072.0,5.6,13004534.0,4.0,2020
경상남도,사천시,139194072.0,5.6,14535552.0,4.5,2020
경상남도,산청군,139194072.0,5.6,5867253.0,1.8,2020
경상남도,양산시,139194072.0,5.6,30216392.0,9.3,2020
경상남도,의령군,139194072.0,5.6,3930798.0,1.2,2020
경상남도,진주시,139194072.0,5.6,20883681.0,6.4,2020
경상남도,창녕군,139194072.0,5.6,8540273.0,2.6,2020
경상남도,창원시,139194072.0,5.6,102635844.0,31.6,2020
경상남도,통영시,139194072.0,5.6,15300064.0,4.7,2020
경상남도,하동군,139194072.0,5.6,6663352.0,2.1,2020
경상남도,함안군,139194072.0,5.6,9587616.0,3.0,2020
경상남도,함양군,139194072.0,5.6,4653288.0,1.4,2020
경상남도,합천군,139194072.0,5.6,6470580.0,2.0,2020
경상북도,경산시,152541333.0,6.2,26636446.0,9.6,2020
경상북도,경주시,152541333.0,6.2,35924298.0,13.0,2020
경상북도,고령군,152541333.0,6.2,5499742.0,2.0,2020
경상북도,구미시,152541333.0,6.2,23135102.0,8.3,2020
경상북도,김천시,152541333.0,6.2,11054774.0,4.0,2020
경상북도,문경시,152541333.0,6.2,9717316.0,3.5,2020
경상북도,봉화군,152541333.0,6.2,3895594.0,1.4,2020
경상북도,상주시,152541333.0,6.2,11183200.0,4.0,2020
경상북도,성주군,152541333.0,6.2,6802425.0,2.5,2020
경상북도,안동시,152541333.0,6.2,15894109.0,5.7,2020
경상북도,영덕군,152541333.0,6.2,8976762.0,3.2,2020
경상북도,영양군,152541333.0,6.2,1612394.0,0.6,2020
경상북도,영주시,152541333.0,6.2,7720580.0,2.8,2020
경상북도,영천시,152541333.0,6.2,11106910.0,4.0,2020
경상북도,예천군,152541333.0,6.2,5917751.0,2.1,2020
경상북도,울릉군,152541333.0,6.2,1149484.0,0.4,2020
경상북도,울진군,152541333.0,6.2,6794655.0,2.5,2020
경상북도,의성군,152541333.0,6.2,6536684.0,2.4,2020
경상북도,청도군,152541333.0,6.2,8451978.0,3.0,2020
경상북도,청송군,152541333.0,6.2,4595423.0,1.7,2020
경상북도,칠곡군,152541333.0,6.2,17135394.0,6.2,2020
경상북도,포항시,152541333.0,6.2,47456048.0,17.1,2020
광주광역시,광산구,56610108.0,2.3,36797686.0,23.0,2020
광주광역시,남구,56610108.0,2.3,18417863.0,11.5,2020
광주광역시,동구,56610108.0,2.3,26805504.0,16.7,2020
광주광역시,북구,56610108.0,2.3,38591320.0,24.1,2020
광주광역시,서구,56610108.0,2.3,39483732.0,24.7,2020
대구광역시,군위군,86201112.0,3.5,6546228.0,2.1,2020
대구광역시,남구,86201112.0,3.5,24790042.0,8.0,2020
대구광역시,달서구,86201112.0,3.5,48267709.0,15.6,2020
대구광역시,달성군,86201112.0,3.5,27266446.0,8.8,2020
대구광역시,동구,86201112.0,3.5,46166768.0,14.9,2020
대구광역시,북구,86201112.0,3.5,41958206.0,13.5,2020
대구광역시,서구,86201112.0,3.5,18946704.0,6.1,2020
대구광역시,수성구,86201112.0,3.5,42542098.0,13.7,2020
대구광역시,중구,86201112.0,3.5,53600782.0,17.3,2020
대전광역시,대덕구,69473159.0,2.8,22952685.0,12.2,2020
대전광역시,동구,69473159.0,2.8,30108547.0,16.0,2020
대전광역시,서구,69473159.0,2.8,50967612.0,27.0,2020
대전광역시,유성구,69473159.0,2.8,48020514.0,25.5,2020
대전광역시,중구,69473159.0,2.8,36520729.0,19.4,2020
부산광역시,강서구,124725884.0,5.1,29410304.0,6.1,2020
부산광역시,금정구,124725884.0,5.1,25400112.0,5.2,2020
부산광역시,기장군,124725884.0,5.1,37436508.0,7.7,2020
부산광역시,남구,124725884.0,5.1,27017462.0,5.6,2020
부산광역시,동구,124725884.0,5.1,24372744.0,5.0,2020
부산광역시,동래구,124725884.0,5.1,31873429.0,6.6,2020
부산광역시,부산진구,124725884.0,5.1,61365871.0,12.6,2020
부산광역시,북구,124725884.0,5.1,22552806.0,4.6,2020
부산광역시,사상구,124725884.0,5.1,24752357.0,5.1,2020
부산광역시,사하구,124725884.0,5.1,21909594.0,4.5,2020
부산광역시,서구,124725884.0,5.1,19346632.0,4.0,2020
부산광역시,수영구,124725884.0,5.1,31844323.0,6.6,2020
부산광역시,연제구,124725884.0,5.1,24038924.0,5.0,2020
부산광역시,영도구,124725884.0,5.1,14597278.0,3.0,2020
부산광역시,중구,124725884.0,5.1,32963074.0,6.8,2020
부산광역시,해운대구,124725884.0,5.1,56618177.0,11.7,2020
서울특별시,강남구,483312564.0,19.6,182961062.0,11.1,2020
서울특별시,강동구,483312564.0,19.6,48515684.0,2.9,2020
서울특별시,강북구,483312564.0,19.6,28927448.0,1.8,2020
서울특별시,강서구,483312564.0,19.6,60056388.0,3.6,2020
서울특별시,관악구,483312564.0,19.6,47171064.0,2.9,2020
서울특별시,광진구,483312564.0,19.6,60037792.0,3.6,2020
서울특별시,구로구,483312564.0,19.6,52266000.0,3.2,2020
서울특별시,금천구,483312564.0,19.6,25282204.0,1.5,2020
서울특별시,노원구,483312564.0,19.6,49860052.0,3.0,2020
서울특별시,도봉구,483312564.0,19.6,27829403.0,1.7,2020
서울특별시,동대문구,483312564.0,19.6,46799344.0,2.8,2020
서울특별시,동작구,483312564.0,19.6,47944414.0,2.9,2020
서울특별시,마포구,483312564.0,19.6,95723610.0,5.8,2020
서울특별시,서대문구,483312564.0,19.6,67529168.0,4.1,2020
서울특별시,서초구,483312564.0,19.6,136644742.0,8.3,2020
서울특별시,성동구,483312564.0,19.6,49685251.0,3.0,2020
서울특별시,성북구,483312564.0,19.6,43680430.0,2.7,2020
서울특별시,송파구,483312564.0,19.6,97293032.0,5.9,2020
서울특별시,양천구,483312564.0,19.6,37550516.0,2.3,2020
서울특별시,영등포구,483312564.0,19.6,87317223.0,5.3,2020
서울특별시,용산구,483312564.0,19.6,79804358.0,4.8,2020
서울특별시,은평구,483312564.0,19.6,34115232.0,2.1,2020
서울특별시,종로구,483312564.0,19.6,103937554.0,6.3,2020
서울특별시,중구,483312564.0,19.6,103105852.0,6.3,2020
서울특별시,중랑구,483312564.0,19.6,33006124.0,2.0,2020
세종특별자치시,세종특별자치시,23921040.0,1.0,25989306.0,100.0,2020
울산광역시,남구,43244282.0,1.8,37691916.0,30.7,2020
울산광역시,동구,43244282.0,1.8,11490700.0,9.4,2020
울산광역시,북구,43244282.0,1.8,21067826.0,17.2,2020
울산광역시,울주군,43244282.0,1.8,28910665.0,23.5,2020
울산광역시,중구,43244282.0,1.8,23653752.0,19.3,2020
인천광역시,강화군,135966530.0,5.5,15109510.0,4.8,2020
인천광역시,계양구,135966530.0,5.5,25609608.0,8.2,2020
인천광역시,남동구,135966530.0,5.5,48796328.0,15.6,2020
인천광역시,동구,135966530.0,5.5,8231870.0,2.6,2020
인천광역시,미추홀구,135966530.0,5.5,39734464.0,12.7,2020
인천광역시,부평구,135966530.0,5.5,44610786.0,14.2,2020
인천광역시,서구,135966530.0,5.5,45189462.0,14.4,2020
인천광역시,연수구,135966530.0,5.5,36012088.0,11.5,2020
인천광역시,옹진군,135966530.0,5.5,5734764.0,1.8,2020
인천광역시,중구,135966530.0,5.5,44413110.0,14.2,2020
전라남도,강진군,110317383.0,4.5,4809154.0,2.3,2020
전라남도,고흥군,110317383.0,4.5,5889035.0,2.8,2020
전라남도,곡성군,110317383.0,4.5,4542943.0,2.2,2020
전라남도,광양시,110317383.0,4.5,11375015.0,5.4,2020
전라남도,구례군,110317383.0,4.5,4495391.0,2.1,2020
전라남도,나주시,110317383.0,4.5,14194281.0,6.8,2020
전라남도,담양군,110317383.0,4.5,12983658.0,6.2,2020
전라남도,목포시,110317383.0,4.5,21274212.0,10.1,2020
전라남도,무안군,110317383.0,4.5,12297747.0,5.9,2020
전라남도,보성군,110317383.0,4.5,6007506.0,2.9,2020
전라남도,순천시,110317383.0,4.5,20815408.0,9.9,2020
전라남도,신안군,110317383.0,4.5,5680101.0,2.7,2020
전라남도,여수시,110317383.0,4.5,23361398.0,11.1,2020
전라남도,영광군,110317383.0,4.5,6785768.0,3.2,2020
전라남도,영암군,110317383.0,4.5,8985748.0,4.3,2020
전라남도,완도군,110317383.0,4.5,5214910.0,2.5,2020
전라남도,장성군,110317383.0,4.5,8588144.0,4.1,2020
전라남도,장흥군,110317383.0,4.5,4404072.0,2.1,2020
전라남도,진도군,110317383.0,4.5,4170314.0,2.0,2020
전라남도,함평군,110317383.0,4.5,5362324.0,2.6,2020
전라남도,해남군,110317383.0,4.5,7473544.0,3.6,2020
전라남도,화순군,110317383.0,4.5,10926635.0,5.2,2020
전북특별자치도,고창군,83792698.0,3.4,8748848.0,4.6,2020
전북특별자치도,군산시,83792698.0,3.4,21534697.0,11.4,2020
전북특별자치도,김제시,83792698.0,3.4,10590049.0,5.6,2020
전북특별자치도,남원시,83792698.0,3.4,8528045.0,4.5,2020
전북특별자치도,무주군,83792698.0,3.4,6353797.0,3.4,2020
전북특별자치도,부안군,83792698.0,3.4,8830538.0,4.7,2020
전북특별자치도,순창군,83792698.0,3.4,4040564.0,2.1,2020
전북특별자치도,완주군,83792698.0,3.4,16291496.0,8.6,2020
전북특별자치도,익산시,83792698.0,3.4,20682953.0,10.9,2020
전북특별자치도,임실군,83792698.0,3.4,6412108.0,3.4,2020
전북특별자치도,장수군,83792698.0,3.4,2646563.0,1.4,2020
전북특별자치도,전주시,83792698.0,3.4,60280042.0,31.8,2020
전북특별자치도,정읍시,83792698.0,3.4,10135432.0,5.4,2020
전북특별자치도,진안군,83792698.0,3.4,4201730.0,2.2,2020
제주특별자치도,서귀포시,46183160.0,1.9,33145966.0,42.7,2020
제주특별자치도,제주시,46183160.0,1.9,44482275.0,57.3,2020
충청남도,계룡시,138428948.0,5.6,4559048.0,1.8,2020
충청남도,공주시,138428948.0,5.6,22781356.0,8.8,2020
충청남도,금산군,138428948.0,5.6,9043052.0,3.5,2020
충청남도,논산시,138428948.0,5.6,14007360.0,5.4,2020
충청남도,당진시,138428948.0,5.6,18878356.0,7.3,2020
충청남도,보령시,138428948.0,5.6,15026560.0,5.8,2020
충청남도,부여군,138428948.0,5.6,9705818.0,3.8,2020
충청남도,서산시,138428948.0,5.6,17158544.0,6.6,2020
충청남도,서천군,138428948.0,5.6,8942696.0,3.5,2020
충청남도,아산시,138428948.0,5.6,29130206.0,11.3,2020
충청남도,예산군,138428948.0,5.6,12583826.0,4.9,2020
충청남도,천안시,138428948.0,5.6,65836911.0,25.5,2020
충청남도,청양군,138428948.0,5.6,4171013.0,1.6,2020
충청남도,태안군,138428948.0,5.6,15421746.0,6.0,2020
충청남도,홍성군,138428948.0,5.6,11010562.0,4.3,2020
충청북도,괴산군,93383798.0,3.8,8539139.0,4.4,2020
충청북도,단양군,93383798.0,3.8,6762441.0,3.5,2020
충청북도,보은군,93383798.0,3.8,5487430.0,2.8,2020
충청북도,영동군,93383798.0,3.8,5873864.0,3.0,2020
충청북도,옥천군,93383798.0,3.8,9489053.0,4.9,2020
충청북도,음성군,93383798.0,3.8,14713720.0,7.6,2020
충청북도,제천시,93383798.0,3.8,11825415.0,6.1,2020
충청북도,증평군,93383798.0,3.8,5360142.0,2.8,2020
충청북도,진천군,93383798.0,3.8,11030649.0,5.7,2020
충청북도,청주시,93383798.0,3.8,94418292.0,48.7,2020
충청북도,충주시,93383798.0,3.8,20532306.0,10.6,2020
강원특별자치도,강릉시,130221676.0,5.2,30439048.0,13.1,2021
강원특별자치도,고성군,130221676.0,5.2,11557396.0,5.0,2021
강원특별자치도,동해시,130221676.0,5.2,9914132.0,4.3,2021
강원특별자치도,삼척시,130221676.0,5.2,10418016.0,4.5,2021
강원특별자치도,속초시,130221676.0,5.2,21206608.0,9.1,2021
강원특별자치도,양구군,130221676.0,5.2,2804386.0,1.2,2021
강원특별자치도,양양군,130221676.0,5.2,14366618.0,6.2,2021
강원특별자치도,영월군,130221676.0,5.2,6611294.0,2.8,2021
강원특별자치도,원주시,130221676.0,5.2,27171554.0,11.7,2021
강원특별자치도,인제군,130221676.0,5.2,8615999.0,3.7,2021
강원특별자치도,정선군,130221676.0,5.2,6932818.0,3.0,2021
강원특별자치도,철원군,130221676.0,5.2,5992410.0,2.6,2021
강원특별자치도,춘천시,130221676.0,5.2,26850050.0,11.6,2021
강원특별자치도,태백시,130221676.0,5.2,4479724.0,1.9,2021
강원특별자치도,평창군,130221676.0,5.2,15246850.0,6.6,2021
강원특별자치도,홍천군,130221676.0,5.2,14878132.0,6.4,2021
강원특별자치도,화천군,130221676.0,5.2,4188810.0,1.8,2021
강원특별자치도,횡성군,130221676.0,5.2,10303069.0,4.4,2021
경기도,가평군,550778084.0,22.0,25675041.0,1.6,2021
경기도,고양시,550778084.0,22.0,126250530.0,7.8,2021
경기도,과천시,550778084.0,22.0,17460534.0,1.1,2021
경기도,광명시,550778084.0,22.0,35771718.0,2.2,2021
경기도,광주시,550778084.0,22.0,46799148.0,2.9,2021
경기도,구리시,550778084.0,22.0,44499892.0,2.8,2021
경기도,군포시,550778084.0,22.0,23388900.0,1.5,2021
경기도,김포시,550778084.0,22.0,49863989.0,3.1,2021
경기도,남양주시,550778084.0,22.0,69176723.0,4.3,2021
경기도,동두천시,550778084.0,22.0,8661191.0,0.5,2021
경기도,부천시,550778084.0,22.0,64357422.0,4.0,2021
경기도,성남시,550778084.0,22.0,128506570.0,8.0,2021
경기도,수원시,550778084.0,22.0,152560366.0,9.5,2021
경기도,시흥시,550778084.0,22.0,52060984.0,3.2,2021
경기도,안산시,550778084.0,22.0,68769214.0,4.3,2021
경기도,안성시,550778084.0,22.0,34713000.0,2.2,2021
경기도,안양시,550778084.0,22.0,57986999.0,3.6,2021
경기도,양주시,550778084.0,22.0,30473342.0,1.9,2021
경기도,양평군,550778084.0,22.0,31775135.0,2.0,2021
경기도,여주시,550778084.0,22.0,24591144.0,1.5,2021
경기도,연천군,550778084.0,22.0,8699565.0,0.5,2021
경기도,오산시,550778084.0,22.0,23966170.0,1.5,2021
경기도,용인시,550778084.0,22.0,117831668.0,7.3,2021
경기도,의왕시,550778084.0,22.0,25908606.0,1.6,2021
경기도,의정부시,550778084.0,22.0,38983164.0,2.4,2021
경기도,이천시,550778084.0,22.0,37118246.0,2.3,2021
경기도,파주시,550778084.0,22.0,50944372.0,3.2,2021
경기도,평택시,550778084.0,22.0,41715107.0,2.6,2021
경기도,포천시,550778084.0,22.0,28450296.0,1.8,2021
경기도,하남시,550778084.0,22.0,54468354.0,3.4,2021
경기도,화성시,550778084.0,22.0,90607674.0,5.6,2021
경상남도,거제시,140211858.0,5.6,21481775.0,6.5,2021
경상남도,거창군,140211858.0,5.6,6510648.0,2.0,2021
